"pi" "gen_id" "country" "region" "Latitude" "Longitude" "Alt" "topsoil_pH" "subsoil_pH" "topsoil_cec" "subsoil_cec" "topsoil_nitrogen" "subsoil_nitrogen" "topsoil_sand" "subsoil_sand" "topsoil_silt" "subsoil_silt" "topsoil_clay" "subsoil_clay" "topsoil_soc" "subsoil_soc" "Ann.Mean.Tmp" "Tmp.Seas" "Mean.Diurn.Rng" "Max.Tmp.Wrm.M" "Min.Tmp.Cld.M" "Mean.Tmp.Wet.Q" "Mean.Tmp.Dry.Q" "Mean.Tmp.Wrm.Q" "Mean.Tmp.Cld.Q" "Ann.Prc" "Prc.Seas" "Prc.Wet.Q" "Prc.Dry.Q" "Prc.Cld.Q" "Prc.Wrm.Q" "Prc.Wet.M" "Prc.Dry.M" "tmean_Q1" "tmean_Q2" "tmean_Q3" "tmean_Q4" "prec_Q1" "prec_Q2" "prec_Q3" "prec_Q4" "is.minicore" "pet_min" "AridityIndex" "max_heat_index" "ann_heat_index" "coldindex.mean" "coldindex.min"
"PI620415" "PI620415.D1FY1ACXX.8.250123735" "United Republic of Tanzania" "East Africa" -3.359999895 36.66999817 1412 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620416" "PI620416.D1EYBACXX.8.250140376" "United Republic of Tanzania" "East Africa" -4.21999979 35.54999924 1619 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620417" "PI620417.D1FY1ACXX.8.250123737" "United Republic of Tanzania" "East Africa" -4.210000038 35.74000168 1372 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620418" "PI620418.D1FY1ACXX.8.250123738" "United Republic of Tanzania" "East Africa" -4.210000038 35.75 1348 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620423" "PI620423.D1FY1ACXX.8.250123739" "United Republic of Tanzania" "East Africa" -5.690000057 34.47999954 1301 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620424" "PI620424.D1FY1ACXX.8.250123740" "United Republic of Tanzania" "East Africa" -5.690000057 34.47999954 1301 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620430" "PI620430.D1FY1ACXX.8.250123741" "United Republic of Tanzania" "East Africa" -4.739999771 34.54000092 1504 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620431" "PI620431.D1FY1ACXX.8.250123742" "United Republic of Tanzania" "East Africa" -4.739999771 34.54000092 1504 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620434" "PI620434.D1FY1ACXX.8.250123743" "United Republic of Tanzania" "East Africa" -4.860000134 32.93000031 1219 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620435" "PI620435.D1FY1ACXX.8.250123744" "United Republic of Tanzania" "East Africa" -4.860000134 32.93000031 1219 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620446" "PI620446.D1FY1ACXX.8.250123745" "United Republic of Tanzania" "East Africa" -5.090000153 34.95999908 1633 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620447" "PI620447.D1FY1ACXX.8.250123746" "United Republic of Tanzania" "East Africa" -4.349999905 34.34999847 1520 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620448" "PI620448.D1FY1ACXX.8.250123747" "United Republic of Tanzania" "East Africa" -4.349999905 34.34999847 1520 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620449" "PI620449.D1FY1ACXX.8.250123748" "United Republic of Tanzania" "East Africa" -5.679999828 34.70999908 1364 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620453" "PI620453.D1FY1ACXX.8.250123750" "United Republic of Tanzania" "East Africa" -4.260000229 34.36000061 1517 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620454" "PI620454.D1FY1ACXX.8.250123751" "United Republic of Tanzania" "East Africa" -5.079999924 34.79000092 1576 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620459" "PI620459.D1FY1ACXX.8.250123752" "United Republic of Tanzania" "East Africa" -6.409999847 35.00999832 1128 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620460" "PI620460.D1FY1ACXX.8.250123753" "United Republic of Tanzania" "East Africa" -6.409999847 35.00999832 1128 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620461" "PI620461.D1FY1ACXX.8.250123754" "United Republic of Tanzania" "East Africa" -4.989999771 34.72999954 1594 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620463" "PI620463.D1FY1ACXX.8.250123755" "United Republic of Tanzania" "East Africa" -4.900000095 34.72999954 1505 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620466" "PI620466.D1FY1ACXX.8.250123756" "United Republic of Tanzania" "East Africa" -4.820000172 36.86999893 1176 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620467" "PI620467.D1FY1ACXX.8.250123757" "United Republic of Tanzania" "East Africa" -4.820000172 36.86999893 1176 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620469" "PI620469.D1FY1ACXX.8.250123758" "United Republic of Tanzania" "East Africa" -5.710000038 34.54999924 1308 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620472" "PI620472.D1FY1ACXX.8.250123759" "United Republic of Tanzania" "East Africa" -6.050000191 35.00999832 837 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620473" "PI620473.D1FY1ACXX.8.250123760" "United Republic of Tanzania" "East Africa" -6.050000191 35.00999832 837 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620475" "PI620475.D1FY1ACXX.8.250123761" "United Republic of Tanzania" "East Africa" -4.820000172 35.00999832 1347 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620476" "PI620476.D1FY1ACXX.8.250123762" "United Republic of Tanzania" "East Africa" -4.820000172 35.00999832 1347 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620477" "PI620477.D1FY1ACXX.8.250123763" "United Republic of Tanzania" "East Africa" -6.260000229 35.18999863 843 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620478" "PI620478.D1FY1ACXX.8.250123764" "United Republic of Tanzania" "East Africa" -6.260000229 35.18999863 843 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620479" "PI620479.D1FY1ACXX.8.250123765" "United Republic of Tanzania" "East Africa" -5.400000095 35.29999924 1103 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620480" "PI620480.D1FY1ACXX.8.250123766" "United Republic of Tanzania" "East Africa" -6.03000021 36.31999969 972 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620483" "PI620483.D1FY1ACXX.8.250123767" "United Republic of Tanzania" "East Africa" -6.03000021 36.31000137 971 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620484" "PI620484.D1FY1ACXX.8.250123768" "United Republic of Tanzania" "East Africa" -6.03000021 36.31000137 971 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620493" "PI620493.D1FY1ACXX.8.250123769" "United Republic of Tanzania" "East Africa" -5.880000114 35.11000061 840 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620494" "PI620494.D1FY1ACXX.8.250123770" "United Republic of Tanzania" "East Africa" -5.880000114 35.11000061 840 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620495" "PI620495.D1FY1ACXX.8.250123771" "United Republic of Tanzania" "East Africa" -5.710000038 34.97999954 1072 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620496" "PI620496.D1FY1ACXX.8.250123772" "United Republic of Tanzania" "East Africa" -5.710000038 34.97999954 1072 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620500" "PI620500.D1FY1ACXX.8.250123773" "United Republic of Tanzania" "East Africa" -5.449999809 34.97999954 1270 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620501" "PI620501.D1FY1ACXX.8.250123774" "United Republic of Tanzania" "East Africa" -5.449999809 34.97999954 1270 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620514" "PI620514.D1FY1ACXX.8.250123775" "United Republic of Tanzania" "East Africa" -4.400000095 34.38999939 1443 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620515" "PI620515.D1FY1ACXX.8.250123776" "United Republic of Tanzania" "East Africa" -4.260000229 34.74000168 1553 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620516" "PI620516.D1FY1ACXX.8.250123777" "United Republic of Tanzania" "East Africa" -4.880000114 33.00999832 1244 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620517" "PI620517.D1FY1ACXX.8.250123778" "United Republic of Tanzania" "East Africa" -4.880000114 33.00999832 1244 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620519" "PI620519.D1FY1ACXX.8.250123779" "United Republic of Tanzania" "East Africa" -5.070000172 32.72999954 1162 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620520" "PI620520.D1FY1ACXX.8.250123780" "United Republic of Tanzania" "East Africa" -4.889999866 33.11000061 1241 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620521" "PI620521.D1FY1ACXX.8.250123781" "United Republic of Tanzania" "East Africa" -4.21999979 33.18000031 1238 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620522" "PI620522.D1G0BACXX.7.250129751" "United Republic of Tanzania" "East Africa" -3.730000019 33.31000137 1184 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620523" "PI620523.D1G0BACXX.7.250129763" "United Republic of Tanzania" "East Africa" -3.660000086 33.41999817 1133 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620524" "PI620524.D1G0BACXX.7.250129775" "United Republic of Tanzania" "East Africa" -3.660000086 33.41999817 1133 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620525" "PI620525.D1G0BACXX.7.250129787" "United Republic of Tanzania" "East Africa" -3.660000086 33.41999817 1133 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620527" "PI620527.D1G0BACXX.7.250129799" "United Republic of Tanzania" "East Africa" -3.660000086 33.49000168 1141 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620529" "PI620529.D1G0BACXX.7.250129811" "United Republic of Tanzania" "East Africa" -2.99000001 33.97999954 1329 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620535" "PI620535.D1G0BACXX.7.250129823" "United Republic of Tanzania" "East Africa" -2.579999924 33.34999847 1183 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620536" "PI620536.D1G0BACXX.7.250129835" "United Republic of Tanzania" "East Africa" -2.50999999 32.88999939 1127 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620537" "PI620537.D1G0BACXX.7.250129752" "United Republic of Tanzania" "East Africa" -2.960000038 33.33000183 1234 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620538" "PI620538.D1G0BACXX.7.250129764" "United Republic of Tanzania" "East Africa" -2.960000038 33.33000183 1234 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620539" "PI620539.D1G0BACXX.7.250129776" "United Republic of Tanzania" "East Africa" -2.960000038 33.33000183 1234 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620544" "PI620544.D1G0BACXX.7.250129788" "United Republic of Tanzania" "East Africa" -4.230000019 33.45999908 1234 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620545" "PI620545.D1G0BACXX.7.250129800" "United Republic of Tanzania" "East Africa" -4.230000019 33.45999908 1234 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620547" "PI620547.D1G0BACXX.7.250129812" "United Republic of Tanzania" "East Africa" -4.28000021 33.86999893 1077 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620548" "PI620548.D1G0BACXX.7.250129824" "United Republic of Tanzania" "East Africa" -4.28000021 33.86999893 1077 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620557" "PI620557.D1G0BACXX.7.250129836" "United Republic of Tanzania" "East Africa" -1.700000048 34.27999878 1290 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620560" "PI620560.D1G0BACXX.7.250129753" "United Republic of Tanzania" "East Africa" -4.889999866 38.45999908 1087 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620564" "PI620564.D1G0BACXX.7.250129765" "United Republic of Tanzania" "East Africa" -5.78000021 34.88999939 1205 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620565" "PI620565.D1G0BACXX.7.250129777" "United Republic of Tanzania" "East Africa" -5.78000021 34.88999939 1205 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620567" "PI620567.D1G0BACXX.7.250129789" "United Republic of Tanzania" "East Africa" -6.170000076 35.72999954 1132 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620570" "PI620570.D1G0BACXX.7.250129801" "United Republic of Tanzania" "East Africa" -7.400000095 35.79000092 1299 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620572" "PI620572.D1G0BACXX.7.250129813" "United Republic of Tanzania" "East Africa" -6.840000153 36.99000168 494 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620578" "PI620578.D1G0BACXX.7.250129825" "United Republic of Tanzania" "East Africa" -2.829999924 33.08000183 1232 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620579" "PI620579.D1G0BACXX.7.250129837" "United Republic of Tanzania" "East Africa" -2.710000038 33.00999832 1214 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620610" "PI620610.D1G0BACXX.7.250129754" "Uganda" "East Africa" 2.150000095 33.25 1159 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620611" "PI620611.D1G0BACXX.7.250129766" "Uganda" "East Africa" 2.230000019 32.58000183 1040 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620615" "PI620615.D1G0BACXX.7.250129778" "Uganda" "East Africa" 1.149999976 34.20000076 1209 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620617" "PI620617.D1G0BACXX.7.250129790" "Uganda" "East Africa" 0.7300000191 34.09999847 1175 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI620624" "PI620624.D1G0BACXX.7.250129802" "Uganda" "East Africa" 0.3000000119 31.15999985 1197 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI646200" "PI646200.D1G0BACXX.7.250129814" "Nigeria" "West Africa" 11.31000042 7.329999924 656 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI646201" "PI646201.D1G0BACXX.7.250129826" "Nigeria" "West Africa" 11.31000042 7.329999924 656 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI646202" "PI646202.D1G0BACXX.7.250129838" "Nigeria" "West Africa" 9.800000191 8.489999771 805 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI646203" "PI646203.D1G0BACXX.7.250129755" "Nigeria" "West Africa" 9.800000191 8.489999771 805 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI646205" "PI646205.D1G0BACXX.7.250129767" "Nigeria" "West Africa" 11.75 8.880000114 445 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI646206" "PI646206.D1G0BACXX.7.250129779" "Nigeria" "West Africa" 11.75 8.880000114 445 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI646207" "PI646207.D1G0BACXX.7.250129791" "Nigeria" "West Africa" 11.75 8.880000114 445 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI646208" "PI646208.D1G0BACXX.7.250129803" "Nigeria" "West Africa" 11.75 8.880000114 445 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI646209" "PI646209.D1G0BACXX.7.250129815" "Nigeria" "West Africa" 11.39000034 9.260000229 466 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI646210" "PI646210.D1G0BACXX.7.250129827" "Nigeria" "West Africa" 11.2840004 10.55000019 407 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"PI646211" "PI646211.D1G0BACXX.7.250129839" "Nigeria" "West Africa" 10.68999958 8.949999809 778 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
