"","pet_min","AridityIndex","max_heat_index","ann_heat_index","coldindex.mean","coldindex.min"
"IS29757.D1EYBACXX.1.250138014",-16.5952579062191,-443.427158645748,-1.02853567338064,-0.716255513508437,0.181152281116433,0.196786933649116
"IS29808.D1EYBACXX.1.250138015",-20.2197490466226,175.045923219126,-2.83316322615625,-1.68147413480779,0.275173705127835,0.287985424295758
"IS29838.D1EYBACXX.1.250138016",-24.3870499541981,-415.163994674674,-1.21535326964872,-0.845495432287664,0.223996634453027,0.208550573906855
"IS29856.D1EYBACXX.1.250138017",-21.0080327819321,474.957351860479,-1.41339803249102,-0.954064402903426,0.212819400427096,0.196873688935947
"IS29860.D1EYBACXX.1.250138018",-39.7289709947355,-1539.86106513935,-4.04869316902666,-3.63922429676648,0.583304013176617,0.704531118989596
"IS29866.D1EYBACXX.1.250138019",-23.5027646911986,-1587.42064781522,1.93299018390816,-0.770954198079594,0.344978538768063,0.44960432666783
"IS30024.D1EYBACXX.1.250138020",-21.8384724769194,-587.08834880079,-3.39139663866114,-2.24550169797371,0.300472086451632,0.333844025714258
"IS30095.D1EYBACXX.1.250138021",-34.5612449506405,-1963.32755519488,-3.71755498521828,-3.35150504950694,0.532131870675271,0.647055815230995
"IS30122.D1EYBACXX.1.250138022",-28.4775067469957,-1304.65719272387,-2.52884852941034,-1.95021416293826,0.35495342569077,0.462120498767766
"IS30145.D1EYBACXX.1.250138023",-39.8030394556323,-1537.17891330514,-4.27136490310468,-3.82707589156286,0.591633087153721,0.692410298765301
"IS30213.D1EYBACXX.1.250138024",-16.1330724309379,-1600.52233105152,-0.137079652229457,-1.21020710499701,0.308158739051448,0.408516011515086
"IS30318.D1EYBACXX.1.250138025",-103.652555585348,-745.961262858524,-5.27242673580634,-9.00028469505272,1.89833610020658,1.94768255449213
"IS30319.D1EYBACXX.1.250138026",-101.65328072889,-750.409877984516,-5.17020996089622,-8.89983655509089,1.8681222804359,1.92331832848501
"IS30359.D1EYBACXX.1.250138027",-101.422932578891,-980.533094674565,-5.13803964107605,-8.80227762749017,1.86613165506079,1.9147860399184
"IS30360.D1EYBACXX.1.250138028",-104.078944912438,-709.314661679802,-5.35696800876146,-9.13636943473004,1.90817600109699,1.96142733064819
"IS30371.D1EYBACXX.1.250138029",-102.639541337648,-897.126429900065,-5.19303878214132,-8.84457185080203,1.86507596410929,1.9101156714297
"IS30391.D1EYBACXX.1.250138030",-49.6578391768832,-1074.48152612911,-2.21485882003774,-4.47666099448714,0.963610536186012,1.00678979108881
"IS30398.D1EYBACXX.1.250138031",-97.4481874851974,-854.31203770633,-4.93170824089637,-8.30457486040578,1.77268907686505,1.8141822070132
"IS30401.D1EYBACXX.1.250138032",-99.9425141544397,-558.421660795799,-4.95048045855257,-8.54494401831692,1.79274810459464,1.82898587529848
"IS30407.D1EYBACXX.1.250138033",-99.7595974525541,-727.095891728236,-4.97151910573769,-8.6402425690005,1.82938021598077,1.87628536876074
"IS30422.D1EYBACXX.1.250138034",-101.13270633869,-951.377530033356,-4.90974918325661,-8.74868042902952,1.85401690542537,1.90919616215722
"IS30444.D1EYBACXX.1.250138035",-96.7933539708123,-963.807012537256,-4.76318279342945,-8.38039920468036,1.78092977299907,1.82866861544315
"IS30452.D1EYBACXX.1.250138036",-104.356362047026,-850.908476933477,-5.18033262731617,-8.92206972396193,1.88937395201461,1.93509163801398
"IS30455.D1EYBACXX.1.250138037",-101.501854363651,-1119.77693674173,-5.26509104649113,-8.85732159194195,1.8782255024191,1.92743938944414
"IS3075.C1AB3ACXX.7.250137273",14.3789678437549,-2037.94709755629,3.12343688873558,1.10592399476632,-0.0205962703405211,0.0706268647443369
"IS30853.D1EYBACXX.1.250138038",12.0905133402935,-522.796126938149,2.29735245668943,1.2397296233342,-0.103688629814784,0.00367878017371383
"IS30855.D1EYBACXX.1.250138039",13.3634295121208,-788.866122909376,2.57332773766655,1.42411227080424,-0.107783952062678,-0.00232414073576072
"IS30858.D1EYBACXX.1.250138040",3.90739451302685,-139.775179900906,0.0144295263188638,0.0954074728763017,-0.0136156921601389,-0.00327562212032942
"IS30860.D1EYBACXX.1.250138041",10.1308245617869,-1439.30027439042,2.0884599425307,0.559234843466376,0.0047469072604914,0.0979599899703714
"IS30864.D1EYBACXX.1.250138042",9.39084387229116,-938.909379546899,2.21188647671266,1.05547424282481,-0.0634536889577979,-0.000328347098688215
"IS30867.D1EYBACXX.1.250138043",4.09895142690544,-570.189113292753,1.39514349722666,0.629780941883492,-0.00837853401221189,0.072360733030063
"IS30868.D1EYBACXX.1.250138044",13.2170769266069,-1219.44257275469,2.1964342810538,1.34253662608652,-0.114239361878036,-0.021945702529039
"IS3127.C1AB3ACXX.7.250137274",-68.9975722580457,1221.54936616468,-4.72095361139213,-4.95853334936123,0.837320645008797,0.639793553933075
"IS31666.D1EYBACXX.1.250138045",-1.52134852354969,1608.1113841704,-3.16298444713712,-0.885189445827872,0.0385922247562655,-0.0343057866087378
"IS31869.D1EYBACXX.1.250138047",-13.6512371443932,-1593.8641690143,-1.51441892431815,-1.4548587420516,0.239465889219693,0.232684581966653
"IS31965.D1EYBACXX.1.250138048",-24.7947609922614,-2502.82347908669,-1.37718907803639,-2.08323291495227,0.427126164355536,0.438223589244678
"IS32150.D1EYBACXX.1.250138050",-5.73291688311261,-2779.13704864687,-0.566473234792973,-0.771094968307689,0.187935616653355,0.187891594402081
"IS32262.D1EYBACXX.1.250138051",-21.8496754335951,-3368.95332411069,-2.18991734708139,-2.28128575193178,0.418061296973449,0.401195255451382
"IS32337.D1EYBACXX.1.250138052",-19.5796738485964,693.372496350424,-0.368524546281939,-0.302641133663104,0.134922045141764,0.0783951949721639
"IS32357.D1EYBACXX.1.250138053",-19.9746935371802,1881.82683424067,0.828328510464344,-0.598224395348066,0.249682068254615,0.261565319331381
"IS32370.D1EYBACXX.1.250138054",-12.4372165096435,1235.5101225727,-0.301084129715222,0.152211699973086,0.0594170308764278,-0.0298739300649206
"IS32373.D1EYBACXX.1.250138055",-16.9984078740636,2268.08625947811,0.89623651364745,-0.34643080862942,0.201849308576899,0.20996646650831
"IS32401.D1EYBACXX.1.250138056",-20.5619037522777,1421.66062341672,1.59003361554172,0.291449159414836,0.183370356736325,0.179935299778996
"IS32404.D1EYBACXX.1.250138057",-19.4397866108339,1549.8019835228,1.07735042353211,-0.0927195776632846,0.203973694884163,0.205179690970319
"IS32405.D1EYBACXX.1.250138058",-21.1454143254956,1219.94274885367,1.00604522871904,-0.122325811382642,0.221392662938922,0.23398391194726
"IS32420.D1EYBACXX.1.250138059",-19.2220258907148,1329.03343423777,1.11946434752491,0.139105605155915,0.178743613857909,0.178421968859358
"IS32425.D1EYBACXX.1.250138060",-21.7580851351399,1445.08151993559,0.742485165473969,-0.0876086505502348,0.204846981922895,0.176232699485485
"IS32426.D1EYBACXX.1.250138061",-20.19558692708,475.968719172776,0.847037917948983,-0.0158139147427734,0.173330253840114,0.156780451542084
"IS32449.D1EYBACXX.1.250138062",-20.5385639759259,1428.03782047772,1.3538590948016,0.232448099078357,0.185563686281921,0.169362220816655
"IS32459.D1EYBACXX.1.250138063",-20.5207595629256,1541.97771650039,1.41388456393296,0.178817258832583,0.172587858681069,0.16239056358254
"IS32461.D1EYBACXX.1.250138064",-18.4672823062329,2182.64441790608,0.300333299371444,-0.216443047527138,0.177121630332805,0.161017883302506
"IS32471.D1EYBACXX.1.250138065",-18.9889354536122,2250.79620495412,0.841779758229255,-0.230847842269062,0.178073782991372,0.173794864175909
"IS32475.D1EYBACXX.1.250138066",-17.8735310291859,2126.54572523329,1.31691104283175,0.121258610494998,0.163440220777325,0.168152164098574
"IS32506.D1EYBACXX.1.250138067",-15.1662258635099,1402.67191372842,0.0265868566244366,0.0726742543553112,0.0798923759249626,0.0214844691358103
"IS32571.D1EYBACXX.1.250138068",17.1188883512289,-2819.33375020982,1.53711056389726,1.62627290119029,-0.171859003348512,-0.238409885883103
"IS32685.D1EYBACXX.1.250138069",18.1746099858721,-2824.2135961195,1.31689046171029,1.63890011333075,-0.184330991663823,-0.251712272719077
"IS33242.D1EYBACXX.1.250138070",1.30676434355367,-1299.97100595183,0.939481666903673,-0.247355300901548,0.141263642566216,0.211973947199727
"IS33716.D1EYBACXX.1.250138071",-9.11313175352304,-287.452411162353,2.53731494702,0.724633301427781,0.0261773867134804,0.0419954822934116
"IS33861.D1EYBACXX.1.250138072",-17.0105106197474,844.33755952894,0.269225101489543,0.277447583051939,0.0629991481389371,0.0226902594431229
"IS33973.D1EYBACXX.1.250138073",-8.9744331830535,-322.705204638367,0.207679266877606,-0.113230272463608,0.0795903770275966,0.0514036420977922
"IS33984.D1EYBACXX.1.250138074",-12.5467972975451,-472.092754249042,1.76655999122263,0.0538704117119976,0.129919862528749,0.145953042121767
"IS34008.D1EYBACXX.1.250138075",-9.24947500557771,-352.667214606402,2.90509356500099,0.475989975261167,0.0513189435224007,0.0808173553212615
"IS34017.D1EYBACXX.1.250138076",-12.7942925676906,-578.586598272801,5.16197694752862,0.851621554417884,0.17387535588503,0.260973502820804
"IS34029.D1EYBACXX.1.250138077",-17.4465060387836,-531.968930937386,3.54233971786735,0.410274049130163,0.168648730389285,0.207650840124853
"IS34035.D1EYBACXX.1.250138078",-13.8734301737679,-567.343956886887,4.2621814070377,0.495200858910354,0.190413014370963,0.257584936421363
"IS34067.D1EYBACXX.1.250138079",-16.5003906139175,-303.962156327818,4.6115935967463,0.486196033376211,0.223287345232056,0.297808670907238
"IS34083.D1EYBACXX.1.250138080",-3.83695072724097,-883.585996772861,5.13868057073295,1.29219798554418,0.0482843353180277,0.142555905185411
"IS34139.D1EYBACXX.1.250138081",-5.09095372543609,-1002.83079157121,5.15475725773942,1.46882543170391,0.0155223554417582,0.0739098206356855
"IS34150.D1EYBACXX.1.250138082",-3.31494412125049,-868.389363712995,5.34234651297386,1.3511300274258,0.0428087646706981,0.135906819987407
"IS34219.D1EYBACXX.1.250138083",-13.7638210690244,1025.51248786232,-0.424163075126672,-0.202327361323879,0.0996576287299784,0.0413525598515404
"IS34226.D1EYBACXX.1.250138084",-42.0212116431365,-961.114050065392,-4.57624332002006,-3.81020126422767,0.58070586949364,0.6800934270129
"IS3457.C1AB3ACXX.7.250137275",-22.0444868981819,-967.111423141453,-0.929887338633085,-1.88736188343375,0.405971986650737,0.510597742982441
"IS34778.D1EYBACXX.1.250138085",10.8232397406755,-564.034570874865,2.21800319985012,1.22525227486454,-0.088820760887906,0.0154150246623986
"IS34781.D1EYBACXX.1.250138086",7.15431369062325,-1526.53631423335,1.0568495217154,0.332959418003333,0.0128966811761403,0.057432161827504
"IS34814.D1EYBACXX.1.250138087",-1.7814584508013,-1389.38231622302,1.10574885129442,-0.0895715783599796,0.107882792052118,0.156299281689041
"IS34840.D1EYBACXX.1.250138088",10.2252865205367,-1098.87923013485,1.25990312979632,0.349590790198311,-0.0125427083120911,0.0659475745190647
"IS34851.D1EYBACXX.1.250138089",10.4467259050065,-1287.64499672375,1.31903132886947,0.540640766413066,-0.0273952720344834,0.0363258039329835
"IS34860.D1EYBACXX.1.250138090",10.7216694183266,-992.416282105178,1.77217778084157,0.553716274221199,-0.0165522059608583,0.060133321486805
"IS34895.D1EYBACXX.1.250138091",4.39496608911785,-1294.23577617293,1.66419203450163,0.322809157205009,0.0540703449614929,0.129934168026416
"IS34901.D1EYBACXX.1.250138092",12.1932646095896,-781.309242036348,2.68319684900602,1.64363052009349,-0.138406144038036,-0.0375851371032059
"IS34906.D1EYBACXX.1.250138093",5.91080862463988,-1179.89194943418,1.59871759727365,0.50545119691375,0.0164332158892875,0.076334122281224
"IS34908.D1EYBACXX.1.250138094",4.91963314588823,-1284.40134140731,1.59663078476911,0.56906479309564,0.0109243176146789,0.0679180600491996
"IS34909.D1EYBACXX.1.250138095",6.18674326635473,-1308.67735154892,1.77969902176454,0.472270107761178,0.0155737220439811,0.0856268623705165
"IS34913.D1EYBACXX.1.250138096",14.2608332989185,-1445.13246251133,1.87797667370956,0.831222949254442,-0.0619857604315488,0.0143391681490396
"IS34928.D1EYBACXX.1.250138097",7.06337328436679,-1084.49072009248,1.49599166994271,0.247418502033091,0.0407304339369467,0.117179977179088
"IS34938.D1EYBACXX.1.250138098",9.51309922929347,-1513.02606649993,1.84217603879006,0.638476468048602,-0.0183039035963256,0.0535980932551933
"IS34939.D1EYBACXX.1.250138099",6.33981687860708,-854.768258577609,1.46783154208483,0.356481774796604,0.0286474508563553,0.106669448969443
"IS34947.D1EYBACXX.1.250138100",-3.50958386326276e-05,-880.695107354254,1.17497060209585,0.120224817844834,0.0740881871920452,0.115693371926457
"IS34954.D1EYBACXX.1.250138101",5.2907536126399,-1301.3187344753,1.62721589913396,0.358353985070203,0.0280369025484958,0.0799473044880536
"IS34965.D1EYBACXX.1.250138260",9.33781993131923,-1394.77823214364,1.49679869158694,0.404285791544403,0.00805746056711204,0.0702993850645452
"IS34976.D1EYBACXX.1.250138261",12.8290798161977,-747.120167300469,2.25524031530938,0.939676934602977,-0.0542289056065706,0.0483943754413786
"IS35170.D1EYBACXX.1.250138262",-31.1781630769012,-238.784524521959,-2.90007513516319,-2.85423619484751,0.472023453853327,0.544207764741034
"IS35214.D1EYBACXX.1.250138263",-27.1448935850988,-1323.83085237373,1.50579989592355,-1.05315001481823,0.423993782096305,0.451119332067286
"IS35215.D1EYBACXX.1.250138264",-20.3960528311766,-1669.31632384853,2.38501428486961,-0.288536268833188,0.308798513805709,0.336463420091549
"IS35218.D1EYBACXX.1.250138265",-22.7974818182283,-1463.07683459785,3.09286573724511,-0.0204870644665168,0.290417693389863,0.313476128662543
"IS35222.D1EYBACXX.1.250138266",-30.7549787546437,-1776.12752957984,0.872107229791006,-1.27899504679661,0.438583546438597,0.446786246652328
"IS35225.D1EYBACXX.1.250138267",-33.9858021626085,-17.4278265360011,-2.61929781462987,-2.85474550251219,0.465594760413411,0.497888509076731
"IS35229.D1EYBACXX.1.250138268",-20.7802824685272,-1334.54287723931,1.92310154760593,-0.390470935714308,0.29490963198242,0.310053986706398
"IS35230.D1EYBACXX.1.250138269",-20.6222041196464,-1411.23883437686,2.13144263205386,-0.417372873815564,0.312316649008545,0.338272814727733
"IS35231.D1EYBACXX.1.250138270",-20.6613686737041,-1174.11773762455,2.2954117712132,-0.390412734627612,0.309382893554359,0.34376500476067
"IS35239.D1EYBACXX.1.250138271",-21.4425553896055,-1488.25663150896,1.61489632131249,-0.486513068033643,0.297844616452552,0.301346839757804
"IS35240.D1EYBACXX.1.250138272",-22.5937738836698,-1456.15900223552,1.73840076401932,-0.681614125611407,0.33947436098792,0.352272611653471
"IS35244.D1EYBACXX.1.250138273",-23.5817410698125,-1598.44593292628,1.81991490524134,-0.631231801944507,0.354389608910756,0.379511519347381
"IS35246.D1EYBACXX.1.250138274",-31.2500932302094,-722.050722799312,3.84738132801772,-0.494174629973706,0.431257779351601,0.505383145027694
"IS35250.D1EYBACXX.1.250138275",-25.3784150382524,-1186.5535227736,3.14618254511936,-0.495603311401718,0.395375721308778,0.454626466626561
"IS35254.D1EYBACXX.1.250138276",-32.5982775246696,-1225.06060909545,2.27433110186147,-0.834514032213621,0.43337249155851,0.45704934724402
"IS35255.D1EYBACXX.1.250138277",-24.1796893585711,-851.966234397639,3.13587670453659,-0.297429202774661,0.339348135033842,0.388225991283
"IS35427.D1EYBACXX.1.250138278",-3.54550008162996,2371.92383108819,-3.99170875992808,-1.57748607713122,0.111901424787595,0.032940398579346
"IS35471.D1EYBACXX.1.250138279",-19.0035166011331,-276.629445443568,-1.92728470125282,-1.53284280914854,0.25946338738992,0.302348661390858
"IS35475.D1EYBACXX.1.250138280",15.6985840087747,-2116.0902238732,2.65849883452994,0.776993949074716,-0.00832444136774681,0.0867658173912425
"IS35478.D1EYBACXX.1.250138281",-32.7747712621966,-1270.42775008937,-3.48955540819629,-3.15043248079336,0.499878097256352,0.574575255192674
"IS35480.D1EYBACXX.1.250138282",3.69442437559345,-1966.82094081261,1.91661003887985,0.68192137298757,0.0292681651400822,0.104010140297625
"IS35483.D1EYBACXX.1.250138283",-33.8210151892075,-2157.21441737981,-2.84395901964505,-2.95449350012396,0.514414777685275,0.636163344593845
"IS35503.D1EYBACXX.1.250138284",-14.5520155788886,-379.976936520776,-1.67220324460427,-1.41251928192221,0.221871163562794,0.256606609147042
"IS35506.D1EYBACXX.1.250138285",3.61385767581263,-1968.05744318395,1.81532813862479,0.610300882759587,0.038571947131663,0.11149896861614
"IS35507.D1EYBACXX.1.250138286",-19.8403658088764,-247.310204010641,-2.47078379296248,-2.27042031302013,0.348590893982308,0.43587798455101
"IS35509.D1EYBACXX.1.250138287",-9.06206220785092,-323.1744035511,-1.13005913618504,-1.00135577822743,0.14423670660939,0.152532133092047
"IS35510.D1EYBACXX.1.250138288",-30.7744277414579,0.167972068152275,-3.3625882817863,-2.46301167659897,0.384306111259877,0.425435409229918
"IS35522.D1EYBACXX.1.250138289",14.0611479047973,-1856.27344572577,2.91294632030333,1.11034053352688,-0.0437030615967433,0.0499105520693714
"IS35526.D1EYBACXX.1.250138290",-18.5104030358932,-1207.80258625467,-0.87153451943987,-1.57075749097736,0.331344861493981,0.41072205613205
"IS35553.D1EYBACXX.1.250138291",-19.5823202630367,-307.854323496167,-2.04988483200113,-1.72252481383477,0.284954273348159,0.318445055787685
"IS35567.D1EYBACXX.1.250138292",-2.40704724651485,-1208.48208227455,1.14028925385731,-0.139382069445687,0.142820437502733,0.19977328063169
"IS35570.D1EYBACXX.1.250138293",-14.8194280526165,-1612.97305999077,0.0561002723342769,-1.04757930006933,0.287233066768403,0.38584729843797
"IS35574.D1EYBACXX.1.250138294",13.856384108299,-2213.84831388095,2.65151104226536,0.700187433828232,0.0223157025962545,0.139893480462787
"IS35579.D1EYBACXX.1.250138296",-20.0430802637,-580.334602332222,-2.03554966450233,-1.64479083380016,0.279766453385756,0.320415491468433
"IS35602.D1EYBACXX.1.250138297",-23.9452333496193,-653.28299449707,-2.35370877644501,-2.12540235439249,0.358115923552622,0.409637290677885
"IS35604.D1EYBACXX.1.250138298",-8.77739466756234,-1461.06054528057,-0.180055754617546,-0.620127260852084,0.190567492172226,0.253567416193763
"IS3582.C1AB3ACXX.7.250137276",-1.39007759932611,-1898.09512165396,2.59621735863713,1.03831218384678,-0.0376067797903948,-0.0359533735546876
"IS36052.D1EYBACXX.1.250138299",-4.25611427178521,-794.809192992106,2.61023275903554,0.682685324233457,0.0324847245839296,0.0500279089542953
"IS36058.D1EYBACXX.1.250138300",-17.9553744117355,-504.827273282404,0.688556553276353,-0.0424510023498768,0.113121753790805,0.0721915944677488
